gcc -O2 -o testED src/evolucion_diferencial.c src/f_utiles.c src/funciones_objetivo.c src/testED.c src/benchmarkOR.c -lm
gen 118 eps 2.15147e-05 tFac 200 bestEval 64.0153 STV 0 
gen 119 eps 1.93633e-05 tFac 200 bestEval 64.0153 STV 0 
gen 120 eps 1.74269e-05 tFac 200 bestEval 64.0153 STV 0 
gen 121 eps 1.56842e-05 tFac 200 bestEval 64.0153 STV 0 
gen 122 eps 1.41158e-05 tFac 200 bestEval 62.5256 STV 0 
gen 123 eps 1.27042e-05 tFac 200 bestEval 62.5256 STV 0 
gen 124 eps 1.14338e-05 tFac 200 bestEval 62.5256 STV 0 
gen 125 eps 1.02904e-05 tFac 200 bestEval 62.5256 STV 0 
gen 126 eps 9.26139e-06 tFac 200 bestEval 62.15 STV 0 
gen 127 eps 8.33525e-06 tFac 200 bestEval 62.15 STV 0 
gen 128 eps 7.50172e-06 tFac 200 bestEval 62.15 STV 0 
gen 129 eps 6.75155e-06 tFac 200 bestEval 62.15 STV 0 
gen 130 eps 6.0764e-06 tFac 200 bestEval 62.15 STV 0 
gen 131 eps 5.46876e-06 tFac 200 bestEval 62.15 STV 0 
gen 132 eps 4.92188e-06 tFac 200 bestEval 62.15 STV 0 
gen 133 eps 4.42969e-06 tFac 200 bestEval 62.15 STV 0 
gen 134 eps 3.98672e-06 tFac 200 bestEval 62.15 STV 0 
gen 135 eps 3.58805e-06 tFac 200 bestEval 62.15 STV 0 
gen 136 eps 3.22925e-06 tFac 200 bestEval 62.15 STV 0 
gen 137 eps 2.90632e-06 tFac 200 bestEval 59.5573 STV 0 
gen 138 eps 2.61569e-06 tFac 200 bestEval 59.5573 STV 0 
gen 139 eps 2.35412e-06 tFac 200 bestEval 59.5573 STV 0 
gen 140 eps 2.11871e-06 tFac 200 bestEval 59.5573 STV 0 
gen 141 eps 1.90684e-06 tFac 200 bestEval 59.5573 STV 0 
gen 142 eps 1.71615e-06 tFac 200 bestEval 59.5573 STV 0 
gen 143 eps 1.54454e-06 tFac 200 bestEval 59.5573 STV 0 
gen 144 eps 1.39008e-06 tFac 200 bestEval 59.5573 STV 0 
gen 145 eps 1.25108e-06 tFac 200 bestEval 59.5573 STV 0 
gen 146 eps 1.12597e-06 tFac 200 bestEval 59.5573 STV 0 
gen 147 eps 1.01337e-06 tFac 200 bestEval 59.5573 STV 0 
gen 148 eps 9.12034e-07 tFac 200 bestEval 59.5573 STV 0 
gen 149 eps 8.20831e-07 tFac 200 bestEval 59.5573 STV 0 
gen 150 eps 7.38748e-07 tFac 200 bestEval 59.5573 STV 0 
gen 151 eps 6.64873e-07 tFac 200 bestEval 59.5573 STV 0 
gen 152 eps 5.98386e-07 tFac 200 bestEval 59.5573 STV 0 
gen 153 eps 5.38547e-07 tFac 200 bestEval 59.5573 STV 0 
gen 154 eps 4.84693e-07 tFac 200 bestEval 59.5573 STV 0 
gen 155 eps 4.36223e-07 tFac 200 bestEval 59.5573 STV 0 
gen 156 eps 3.92601e-07 tFac 200 bestEval 59.5573 STV 0 
gen 157 eps 3.53341e-07 tFac 200 bestEval 59.5573 STV 0 
gen 158 eps 3.18007e-07 tFac 200 bestEval 59.5573 STV 0 
gen 159 eps 2.86206e-07 tFac 200 bestEval 59.5573 STV 0 
gen 160 eps 2.57585e-07 tFac 200 bestEval 59.5573 STV 0 
gen 161 eps 2.31827e-07 tFac 200 bestEval 59.5573 STV 0 
gen 162 eps 2.08644e-07 tFac 200 bestEval 59.5573 STV 0 
gen 163 eps 1.8778e-07 tFac 200 bestEval 59.5573 STV 0 
gen 164 eps 1.69002e-07 tFac 200 bestEval 59.5573 STV 0 
gen 165 eps 1.52102e-07 tFac 200 bestEval 59.5573 STV 0 
gen 166 eps 1.36891e-07 tFac 200 bestEval 59.5573 STV 0 
gen 167 eps 1.23202e-07 tFac 200 bestEval 59.5573 STV 0 
gen 168 eps 1.10882e-07 tFac 200 bestEval 59.5573 STV 0 
gen 169 eps 9.97939e-08 tFac 200 bestEval 59.5573 STV 0 
gen 170 eps 8.98145e-08 tFac 200 bestEval 59.5573 STV 0 
gen 171 eps 8.0833e-08 tFac 200 bestEval 59.5573 STV 0 
gen 172 eps 7.27497e-08 tFac 200 bestEval 59.5573 STV 0 
gen 173 eps 6.54748e-08 tFac 200 bestEval 59.5573 STV 0 
gen 174 eps 5.89273e-08 tFac 200 bestEval 59.3729 STV 0 
gen 175 eps 5.30346e-08 tFac 200 bestEval 59.3729 STV 0 
gen 176 eps 4.77311e-08 tFac 200 bestEval 59.3729 STV 0 
gen 177 eps 4.2958e-08 tFac 200 bestEval 59.3729 STV 0 
gen 178 eps 3.86622e-08 tFac 200 bestEval 59.3729 STV 0 
gen 179 eps 3.4796e-08 tFac 200 bestEval 59.3729 STV 0 
gen 180 eps 3.13164e-08 tFac 200 bestEval 58.9746 STV 0 
gen 181 eps 2.81847e-08 tFac 200 bestEval 58.9746 STV 0 
gen 182 eps 2.53663e-08 tFac 200 bestEval 58.9746 STV 0 
gen 183 eps 2.28296e-08 tFac 200 bestEval 58.9746 STV 0 
gen 184 eps 2.05467e-08 tFac 200 bestEval 58.9746 STV 0 
gen 185 eps 1.8492e-08 tFac 200 bestEval 58.9746 STV 0 
gen 186 eps 1.66428e-08 tFac 200 bestEval 58.9746 STV 0 
gen 187 eps 1.49785e-08 tFac 200 bestEval 58.9746 STV 0 
gen 188 eps 1.34807e-08 tFac 200 bestEval 58.95 STV 0 
gen 189 eps 1.21326e-08 tFac 200 bestEval 58.95 STV 0 
gen 190 eps 1.09193e-08 tFac 200 bestEval 58.95 STV 0 
gen 191 eps 9.82741e-09 tFac 200 bestEval 58.95 STV 0 
gen 192 eps 8.84467e-09 tFac 200 bestEval 58.95 STV 0 
gen 193 eps 7.9602e-09 tFac 200 bestEval 58.95 STV 0 
gen 194 eps 7.16418e-09 tFac 200 bestEval 58.95 STV 0 
gen 195 eps 6.44776e-09 tFac 200 bestEval 58.95 STV 0 
gen 196 eps 5.80299e-09 tFac 200 bestEval 58.95 STV 0 
gen 197 eps 5.22269e-09 tFac 200 bestEval 58.95 STV 0 
gen 198 eps 4.70042e-09 tFac 200 bestEval 58.95 STV 0 
gen 199 eps 4.23038e-09 tFac 200 bestEval 58.95 STV 0 
gen 200 eps 3.80734e-09 tFac 200 bestEval 58.95 STV 0 
gen 201 eps 3.42661e-09 tFac 200 bestEval 58.95 STV 0 
gen 202 eps 3.08395e-09 tFac 200 bestEval 58.8552 STV 0 
gen 203 eps 2.77555e-09 tFac 200 bestEval 58.651 STV 0 
gen 204 eps 2.498e-09 tFac 200 bestEval 58.651 STV 0 
gen 205 eps 2.2482e-09 tFac 200 bestEval 58.651 STV 0 
gen 206 eps 2.02338e-09 tFac 200 bestEval 58.651 STV 0 
gen 207 eps 1.82104e-09 tFac 200 bestEval 58.651 STV 0 
gen 208 eps 1.63894e-09 tFac 200 bestEval 58.651 STV 0 
gen 209 eps 1.47504e-09 tFac 200 bestEval 58.651 STV 0 
gen 210 eps 1.32754e-09 tFac 200 bestEval 58.651 STV 0 
gen 211 eps 1.19478e-09 tFac 200 bestEval 58.651 STV 0 
gen 212 eps 1.07531e-09 tFac 200 bestEval 58.651 STV 0 
gen 213 eps 9.67775e-10 tFac 200 bestEval 58.651 STV 0 
gen 214 eps 8.70997e-10 tFac 200 bestEval 58.651 STV 0 
gen 215 eps 7.83898e-10 tFac 200 bestEval 58.651 STV 0 
gen 216 eps 7.05508e-10 tFac 200 bestEval 58.651 STV 0 
gen 217 eps 6.34957e-10 tFac 200 bestEval 58.3473 STV 0 
gen 218 eps 5.71461e-10 tFac 200 bestEval 58.3473 STV 0 
gen 219 eps 5.14315e-10 tFac 200 bestEval 58.3473 STV 0 
gen 220 eps 4.62884e-10 tFac 200 bestEval 58.3473 STV 0 
gen 221 eps 4.16595e-10 tFac 200 bestEval 58.3473 STV 0 
gen 222 eps 3.74936e-10 tFac 200 bestEval 58.3473 STV 0 
gen 223 eps 3.37442e-10 tFac 200 bestEval 58.3473 STV 0 
gen 224 eps 3.03698e-10 tFac 200 bestEval 58.3473 STV 0 
gen 225 eps 2.73328e-10 tFac 200 bestEval 58.3473 STV 0 
gen 226 eps 2.45995e-10 tFac 200 bestEval 58.3473 STV 0 
gen 227 eps 2.21396e-10 tFac 200 bestEval 58.3473 STV 0 
gen 228 eps 1.99256e-10 tFac 200 bestEval 58.3473 STV 0 
gen 229 eps 1.79331e-10 tFac 200 bestEval 58.3473 STV 0 
gen 230 eps 1.61398e-10 tFac 200 bestEval 58.3473 STV 0 
gen 231 eps 1.45258e-10 tFac 200 bestEval 58.3473 STV 0 
gen 232 eps 1.30732e-10 tFac 200 bestEval 58.3473 STV 0 
gen 233 eps 1.17659e-10 tFac 200 bestEval 58.3473 STV 0 
gen 234 eps 1.05893e-10 tFac 200 bestEval 58.3473 STV 0 
gen 235 eps 9.53037e-11 tFac 200 bestEval 58.3473 STV 0 
gen 236 eps 8.57733e-11 tFac 200 bestEval 58.3473 STV 0 
gen 237 eps 7.7196e-11 tFac 200 bestEval 58.3473 STV 0 
gen 238 eps 6.94764e-11 tFac 200 bestEval 58.3473 STV 0 
gen 239 eps 6.25287e-11 tFac 200 bestEval 58.0846 STV 0 
gen 240 eps 5.62759e-11 tFac 200 bestEval 58.0846 STV 0 
gen 241 eps 5.06483e-11 tFac 200 bestEval 58.0846 STV 0 
gen 242 eps 4.55834e-11 tFac 200 bestEval 58.0846 STV 0 
gen 243 eps 4.10251e-11 tFac 200 bestEval 58.0846 STV 0 
gen 244 eps 3.69226e-11 tFac 200 bestEval 58.0846 STV 0 
gen 245 eps 3.32303e-11 tFac 200 bestEval 58.0846 STV 0 
gen 246 eps 2.99073e-11 tFac 200 bestEval 58.0846 STV 0 
gen 247 eps 2.69166e-11 tFac 200 bestEval 58.0846 STV 0 
gen 248 eps 2.42249e-11 tFac 200 bestEval 58.0846 STV 0 
gen 249 eps 2.18024e-11 tFac 200 bestEval 58.0846 STV 0 
gen 250 eps 1.96222e-11 tFac 200 bestEval 58.0846 STV 0 
gen 251 eps 1.766e-11 tFac 200 bestEval 58.0846 STV 0 
gen 252 eps 1.5894e-11 tFac 200 bestEval 58.0846 STV 0 
gen 253 eps 1.43046e-11 tFac 200 bestEval 58.0846 STV 0 
gen 254 eps 1.28741e-11 tFac 200 bestEval 58.0846 STV 0 
gen 255 eps 1.15867e-11 tFac 200 bestEval 58.0846 STV 0 
gen 256 eps 1.0428e-11 tFac 200 bestEval 57.9355 STV 0 
gen 257 eps 9.38523e-12 tFac 200 bestEval 57.9355 STV 0 
gen 258 eps 8.4467e-12 tFac 200 bestEval 57.9355 STV 0 
gen 259 eps 7.60203e-12 tFac 200 bestEval 57.9355 STV 0 
gen 260 eps 6.84183e-12 tFac 200 bestEval 57.9355 STV 0 
gen 261 eps 6.15765e-12 tFac 200 bestEval 57.9355 STV 0 
gen 262 eps 5.54188e-12 tFac 200 bestEval 57.9355 STV 0 
gen 263 eps 4.98769e-12 tFac 200 bestEval 57.9355 STV 0 
gen 264 eps 4.48892e-12 tFac 200 bestEval 57.9355 STV 0 
gen 265 eps 4.04003e-12 tFac 200 bestEval 57.9355 STV 0 
gen 266 eps 3.63603e-12 tFac 200 bestEval 57.9355 STV 0 
gen 267 eps 3.27243e-12 tFac 200 bestEval 57.9355 STV 0 
gen 268 eps 2.94518e-12 tFac 200 bestEval 57.7124 STV 0 
gen 269 eps 2.65067e-12 tFac 200 bestEval 57.7054 STV 0 
gen 270 eps 2.3856e-12 tFac 200 bestEval 57.7054 STV 0 
gen 271 eps 2.14704e-12 tFac 200 bestEval 57.7054 STV 0 
gen 272 eps 1.93233e-12 tFac 200 bestEval 57.7054 STV 0 
gen 273 eps 1.7391e-12 tFac 200 bestEval 57.7054 STV 0 
gen 274 eps 1.56519e-12 tFac 200 bestEval 57.7054 STV 0 
gen 275 eps 1.40867e-12 tFac 200 bestEval 57.7054 STV 0 
gen 276 eps 1.2678e-12 tFac 200 bestEval 57.7054 STV 0 
gen 277 eps 1.14102e-12 tFac 200 bestEval 57.7054 STV 0 
gen 278 eps 1.02692e-12 tFac 200 bestEval 57.7054 STV 0 
gen 279 eps 9.2423e-13 tFac 200 bestEval 57.7054 STV 0 
gen 280 eps 8.31807e-13 tFac 200 bestEval 57.7054 STV 0 
gen 281 eps 7.48626e-13 tFac 200 bestEval 57.7054 STV 0 
gen 282 eps 6.73764e-13 tFac 200 bestEval 57.7054 STV 0 
gen 283 eps 6.06387e-13 tFac 200 bestEval 57.7054 STV 0 
gen 284 eps 5.45748e-13 tFac 200 bestEval 57.7054 STV 0 
gen 285 eps 4.91174e-13 tFac 200 bestEval 57.7054 STV 0 
gen 286 eps 4.42056e-13 tFac 200 bestEval 57.7054 STV 0 
gen 287 eps 3.97851e-13 tFac 200 bestEval 57.7054 STV 0 
gen 288 eps 3.58066e-13 tFac 200 bestEval 57.7054 STV 0 
gen 289 eps 3.22259e-13 tFac 200 bestEval 57.4981 STV 0 
gen 290 eps 2.90033e-13 tFac 200 bestEval 57.4981 STV 0 
gen 291 eps 2.6103e-13 tFac 200 bestEval 57.4981 STV 0 
gen 292 eps 2.34927e-13 tFac 200 bestEval 57.4981 STV 0 
gen 293 eps 2.11434e-13 tFac 200 bestEval 57.4981 STV 0 
gen 294 eps 1.90291e-13 tFac 200 bestEval 57.4981 STV 0 
gen 295 eps 1.71262e-13 tFac 200 bestEval 57.4981 STV 0 
gen 296 eps 1.54135e-13 tFac 200 bestEval 57.4981 STV 0 
gen 297 eps 1.38722e-13 tFac 200 bestEval 57.4981 STV 0 
gen 298 eps 1.2485e-13 tFac 200 bestEval 57.4981 STV 0 
gen 299 eps 1.12365e-13 tFac 200 bestEval 57.4981 STV 0 
gen 300 eps 1.01128e-13 tFac 200 bestEval 57.4981 STV 0 
gen 301 eps 9.10155e-14 tFac 200 bestEval 57.4981 STV 0 
gen 302 eps 8.19139e-14 tFac 200 bestEval 57.4981 STV 0 
gen 303 eps 7.37225e-14 tFac 200 bestEval 56.8351 STV 0 
gen 304 eps 6.63503e-14 tFac 200 bestEval 56.7728 STV 0 
gen 305 eps 5.97152e-14 tFac 200 bestEval 56.7728 STV 0 
gen 306 eps 5.37437e-14 tFac 200 bestEval 56.7728 STV 0 
gen 307 eps 4.83693e-14 tFac 200 bestEval 56.7728 STV 0 
gen 308 eps 4.35324e-14 tFac 200 bestEval 56.7728 STV 0 
gen 309 eps 3.91792e-14 tFac 200 bestEval 56.7728 STV 0 
gen 310 eps 3.52613e-14 tFac 200 bestEval 56.7728 STV 0 
gen 311 eps 3.17351e-14 tFac 200 bestEval 56.7728 STV 0 
gen 312 eps 2.85616e-14 tFac 200 bestEval 56.7728 STV 0 
gen 313 eps 2.57055e-14 tFac 200 bestEval 56.7728 STV 0 
gen 314 eps 2.31349e-14 tFac 200 bestEval 56.7728 STV 0 
gen 315 eps 2.08214e-14 tFac 200 bestEval 56.7728 STV 0 
gen 316 eps 1.87393e-14 tFac 200 bestEval 56.7728 STV 0 
gen 317 eps 1.68653e-14 tFac 200 bestEval 56.7728 STV 0 
gen 318 eps 1.51788e-14 tFac 200 bestEval 56.7728 STV 0 
gen 319 eps 1.36609e-14 tFac 200 bestEval 56.7728 STV 0 
gen 320 eps 1.22948e-14 tFac 200 bestEval 56.7728 STV 0 
gen 321 eps 1.10654e-14 tFac 200 bestEval 56.7728 STV 0 
gen 322 eps 9.95882e-15 tFac 200 bestEval 56.7728 STV 0 
gen 323 eps 8.96294e-15 tFac 200 bestEval 56.7728 STV 0 
gen 324 eps 8.06664e-15 tFac 200 bestEval 56.7728 STV 0 
gen 325 eps 7.25998e-15 tFac 200 bestEval 56.7728 STV 0 
gen 326 eps 6.53398e-15 tFac 200 bestEval 56.7728 STV 0 
gen 327 eps 5.88058e-15 tFac 200 bestEval 56.7728 STV 0 
gen 328 eps 5.29253e-15 tFac 200 bestEval 56.7728 STV 0 
gen 329 eps 4.76327e-15 tFac 200 bestEval 56.7728 STV 0 
gen 330 eps 4.28695e-15 tFac 200 bestEval 56.7728 STV 0 
gen 331 eps 3.85825e-15 tFac 200 bestEval 56.7728 STV 0 
gen 332 eps 3.47243e-15 tFac 200 bestEval 56.7728 STV 0 
gen 333 eps 3.12518e-15 tFac 200 bestEval 56.7728 STV 0 
gen 334 eps 2.81266e-15 tFac 200 bestEval 56.7728 STV 0 
gen 335 eps 2.5314e-15 tFac 200 bestEval 56.7728 STV 0 
gen 336 eps 2.27826e-15 tFac 200 bestEval 56.7728 STV 0 
gen 337 eps 2.05043e-15 tFac 200 bestEval 56.7728 STV 0 
gen 338 eps 1.84539e-15 tFac 200 bestEval 56.7728 STV 0 
gen 339 eps 1.66085e-15 tFac 200 bestEval 56.7728 STV 0 
gen 340 eps 1.49477e-15 tFac 200 bestEval 56.7728 STV 0 
gen 341 eps 1.34529e-15 tFac 200 bestEval 56.7728 STV 0 
gen 342 eps 1.21076e-15 tFac 200 bestEval 56.7728 STV 0 
gen 343 eps 1.08968e-15 tFac 200 bestEval 56.7728 STV 0 
gen 344 eps 9.80716e-16 tFac 200 bestEval 56.7728 STV 0 
gen 345 eps 8.82644e-16 tFac 200 bestEval 56.7728 STV 0 
gen 346 eps 7.9438e-16 tFac 200 bestEval 56.7728 STV 0 
gen 347 eps 7.14942e-16 tFac 200 bestEval 56.7728 STV 0 
gen 348 eps 6.43448e-16 tFac 200 bestEval 56.7728 STV 0 
gen 349 eps 5.79103e-16 tFac 200 bestEval 56.7728 STV 0 
gen 350 eps 5.21192e-16 tFac 200 bestEval 56.7728 STV 0 
gen 351 eps 4.69073e-16 tFac 200 bestEval 56.7728 STV 0 
gen 352 eps 4.22166e-16 tFac 200 bestEval 56.7728 STV 0 
gen 353 eps 3.79949e-16 tFac 200 bestEval 56.7728 STV 0 
gen 354 eps 3.41954e-16 tFac 200 bestEval 56.7728 STV 0 
gen 355 eps 3.07759e-16 tFac 200 bestEval 56.7728 STV 0 
gen 356 eps 2.76983e-16 tFac 200 bestEval 56.7728 STV 0 
gen 357 eps 2.49285e-16 tFac 200 bestEval 56.7728 STV 0 
gen 358 eps 2.24356e-16 tFac 200 bestEval 56.7728 STV 0 
gen 359 eps 2.01921e-16 tFac 200 bestEval 56.5951 STV 0 
gen 360 eps 1.81729e-16 tFac 200 bestEval 56.5951 STV 0 
gen 361 eps 1.63556e-16 tFac 200 bestEval 56.5951 STV 0 
gen 362 eps 1.472e-16 tFac 200 bestEval 56.5951 STV 0 
gen 363 eps 1.3248e-16 tFac 200 bestEval 56.5951 STV 0 
gen 364 eps 1.19232e-16 tFac 200 bestEval 56.5951 STV 0 
gen 365 eps 1.07309e-16 tFac 200 bestEval 56.5951 STV 0 
gen 366 eps 9.6578e-17 tFac 200 bestEval 56.5951 STV 0 
gen 367 eps 8.69202e-17 tFac 200 bestEval 56.5951 STV 0 
gen 368 eps 7.82282e-17 tFac 200 bestEval 56.5951 STV 0 
gen 369 eps 7.04054e-17 tFac 200 bestEval 56.5951 STV 0 
